id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url
17939907874479844,"{'data': [{'id': '17890464659165517'}, {'id': '17852582867586232'}, {'id': '17875499498492391'}, {'id': '17870194997404865'}, {'id': '17862258188525517'}, {'id': '17883137870200419'}]}","#Pautadodia para #imprensa

Nosso retratista no momento que recebeu voz de prisão.
Mas não teve crime, apenas registro da ação da policial. Pressão para tomar a câmera, levar pro camburao. No final liberou o retratista. Mas nesta a união dos fotojornalistas ajudou e muito.

Fotos: Arthur Souza  e  Alnado Sete(essa é hora de dar cobertura) 

 Fotos: veetmano.jcmazella / #agênciajcmazella

Obs: proibida a reprodução sem autorização da agenciajcmazella

#apacpe #apac #clima #chuva #frentefria #morros #covid #covidphotobrazil #inverno #inundações #barreiras #desabamento #moradorea #pandemia #mstspe #MSTSBrasil #ocupação #moradia #habitação #movimentosocial #bairrodatorre

#sintepenaluta #respeitenossasvidas #queroficarviva #essencialÉavida #vacineostrabalhadoresemeducação",28,101,CAROUSEL_ALBUM,https://www.instagram.com/p/CPd03Fcrx4B/,2021-05-29T17:56:16+0000,
17898418330960862,"{'data': [{'id': '17970080428401198'}, {'id': '17903289190943424'}, {'id': '17884281620194329'}, {'id': '17965070836413917'}, {'id': '17898939047009050'}, {'id': '17902959994945111'}, {'id': '17898112535034304'}, {'id': '17879957456280388'}, {'id': '17879781323281166'}]}","#Pautadodia para #imprensa

Ato fora Bolsonaro no Recife 

 Fotos: veetmano.jcmazella / #agênciajcmazella

Obs: proibida a reprodução sem autorização da agenciajcmazella

#apacpe #apac #clima #chuva #frentefria #morros #covid #covidphotobrazil #inverno #inundações #barreiras #desabamento #moradorea #pandemia #mstspe #MSTSBrasil #ocupação #moradia #habitação #movimentosocial #bairrodatorre

#sintepenaluta #respeitenossasvidas #queroficarviva #essencialÉavida #vacineostrabalhadoresemeducação",2,41,CAROUSEL_ALBUM,https://www.instagram.com/p/CPdzlTcLldf/,2021-05-29T17:45:06+0000,
17845280747603157,,"E numas dessas, o rio inundará toda a cidade. E a profecia será cumprida! 
Inunda tudo MESMO, mãe! 🙌🏻🌻
.
.
.
.
.
.
.
#manaus #amazonas #inundações #payback #vaievolta #exparis #futuraveneza #acontasemprefecha",9,196,IMAGE,https://www.instagram.com/p/CPdwNttl2bh/,2021-05-29T17:15:40+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/192728526_866630897529793_2127776455906536357_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=2yTw-pPPpJIAX9c1XUz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8bfae05fb5f83643713ab1394d28daf7&oe=60B809A3
17868331733463015,"{'data': [{'id': '18228510088046360'}, {'id': '18228234208062262'}, {'id': '17908184944894715'}, {'id': '17895647504094514'}, {'id': '17885779232257359'}, {'id': '18004699681323802'}, {'id': '17913813079761090'}, {'id': '17848826762577785'}, {'id': '17907180838816591'}, {'id': '17913840301771274'}]}","#Pautadodia para #imprensa

A forma não condiz com o ato pacífico. 

 Fotos: veetmano.jcmazella / #agênciajcmazella

Obs: proibida a reprodução sem autorização da agenciajcmazella

#apacpe #apac #clima #chuva #frentefria #morros #covid #covidphotobrazil #inverno #inundações #barreiras #desabamento #moradorea #pandemia #mstspe #MSTSBrasil #ocupação #moradia #habitação #movimentosocial #bairrodatorre

#sintepenaluta #respeitenossasvidas #queroficarviva #essencialÉavida #vacineostrabalhadoresemeducação",3,99,CAROUSEL_ALBUM,https://www.instagram.com/p/CPduJVJLSar/,2021-05-29T16:57:35+0000,
17954304874448909,,"Cota do Rio Negro está a dois centímetros de bater a maior cheia história desde 2012 em Manaus. 

📸: chicobatatafotos 

#amazonia #amazonas #rionegro #inundações #manaus #cidadeturistica",1,0,IMAGE,https://www.instagram.com/p/CPdMgokBlZF/,2021-05-29T12:03:40+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/192652294_1190559971390328_3897988487911774707_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=wUnha8MdPFUAX9JpN_D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cc73cf379eff44f8de954fbb28342bce&oe=60B799F5
