id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,skipped
17853977093539980,"Trochę zalało bulwary 🌊
_
#Wroclaw #wroclove #warsaw #warszawa #nyc #polishboy #polskichlopak #polishgirl #polskadziewczyna #Dawidkwiatkowski #friz #kamilnikodem #kgonciarz #caseyneistat #sonyalpha #fotograf #sesja #bloger #Photooftheday #bulwar #woda #wro #politechnikawroclawska #rzeka #odra #river #jesień #zima #powódź",1,41,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197626883_1908900119519438_5731842305041342114_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=vLxf_tLDZrAAX9sENaI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d39c10455b7afc09cd329509b0e5e14e&oe=60C3A359,https://www.instagram.com/p/CP0hqUGrPJh/,2021-06-07T13:31:01+0000,False
