id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,skipped
17900990401998688,"chouette, avec geo_france suivez green story. Des petis documentaires variés sur le monde animal 🦒🐾🦎
Au kenya la Ruko Community Wildlife Conservancy etl'ONG savegiraffesnow
ont organisé le sauvetage par bateau de 9 girafes . Elles étaient bloquées sur une île à cause de la montée des eaux.
Accès libre

Enjoy😍

#urbankidparis #savetheplanetearth #savetheplanet #ecologie #ecology #animals #saveanimals #girafe #afrique #africa #kenya #sauvage #geofrance #naturegeographie #nature #animaux #biodiversité #sauvetage #inondation #environnement #bateau",0,8,VIDEO,https://video.cdninstagram.com/v/t50.16885-16/10000000_797712917799657_1247943418206238321_n.mp4?_nc_cat=108&vs=17946496354480788_4262813761&_nc_vs=HBksFQAYJEdJQ1dtQURwSWhrRGhOVUNBSEUyX0UzdGxWRVJidlZCQUFBRhUAAsgBABUAGCRHRUdUa0F1QTNnSXFtNVFBQUdvWDRLeU9oOE5TYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaGnuaC3snFPxUCKAJDMywXQGTzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5pZ3R2In0%3D&_nc_ohc=7o1j0_3uD5sAX9rEI2h&_nc_ht=video.cdninstagram.com&oh=d25e65f5a33643dd05fa5c2ca340fda0&oe=60BC3CBD&_nc_rid=971e3147ca,https://www.instagram.com/tv/CPk9mdABtBI/,2021-06-01T12:29:29+0000,False
