post_id,text,post_text,shared_text,time,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,image_id,image_ids,video_ids,videos
3674469329295827,"Shared below is an upcoming mapathon and free course on using OpenStreetMap data in QGIS!
IHE Delft Institute for Water Education

IHE Delft Institute for Water Education
20 જાન્યુઆરીના રોજ 05:00 PM વાગ્યે ·

In February we kick of with a Mapathon, OpenStreetMap in QGIS and eTraining SWAT+. Are you also missing the #IHEUrgentAction Mapathons? IHE Delft and the Erasmus+ eMWRE project are organising an onlineવધુ Missing Maps Mapathon together with 510 An Initiative of the Netherlands Red Cross. After the mapathon on February 1, a free course is organised from 2 - 7 February 2021 where you will learn how to use OpenStreetMap data in QGIS.

The Mapathon is an open event and will be on Monday February 1st 18:00 CET. Join the live stream at https://bit.ly/3nZ6IoP. We'll start with instructions, so no previous knowledge is required. We'll put areas in Jordan on the map. So, just connect and bring your own pizzas and drinks!

If you want to join both the Mapathon and the free course, please register at https://bit.ly/3oaUlHC
We have limited places for the course!

Looking forward to meet you at the Mapping Party!

More info ➡️ https://bit.ly/3o5sHKW

#mapathon #OpenStreetMap #OSM #eMWRE #RedCross #missingmaps #erasmusplus #ihedelft #QGIS #opendata #mapping #QuickOSM","Shared below is an upcoming mapathon and free course on using OpenStreetMap data in QGIS!
IHE Delft Institute for Water Education","IHE Delft Institute for Water Education
20 જાન્યુઆરીના રોજ 05:00 PM વાગ્યે ·

In February we kick of with a Mapathon, OpenStreetMap in QGIS and eTraining SWAT+. Are you also missing the #IHEUrgentAction Mapathons? IHE Delft and the Erasmus+ eMWRE project are organising an onlineવધુ Missing Maps Mapathon together with 510 An Initiative of the Netherlands Red Cross. After the mapathon on February 1, a free course is organised from 2 - 7 February 2021 where you will learn how to use OpenStreetMap data in QGIS.

The Mapathon is an open event and will be on Monday February 1st 18:00 CET. Join the live stream at https://bit.ly/3nZ6IoP. We'll start with instructions, so no previous knowledge is required. We'll put areas in Jordan on the map. So, just connect and bring your own pizzas and drinks!

If you want to join both the Mapathon and the free course, please register at https://bit.ly/3oaUlHC
We have limited places for the course!

Looking forward to meet you at the Mapping Party!

More info ➡️ https://bit.ly/3o5sHKW

#mapathon #OpenStreetMap #OSM #eMWRE #RedCross #missingmaps #erasmusplus #ihedelft #QGIS #opendata #mapping #QuickOSM",2021-01-22 21:15:13,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78,"['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78', 'https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78', 'https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78', 'https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78']","[""18 લોકો, લોકો ઉભા છે, સ્ટેજ પર રહેલા લોકો, બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'MISSING MAPS'નો ફોટો હોઈ શકે છે"", ""18 લોકો, લોકો ઉભા છે, સ્ટેજ પર રહેલા લોકો, બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'MISSING MAPS'નો ફોટો હોઈ શકે છે"", ""18 લોકો, લોકો ઉભા છે, સ્ટેજ પર રહેલા લોકો, બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'MISSING MAPS'નો ફોટો હોઈ શકે છે"", ""18 લોકો, લોકો ઉભા છે, સ્ટેજ પર રહેલા લોકો, બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'MISSING MAPS'નો ફોટો હોઈ શકે છે""]",['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/140807082_3827465027273647_8198383392521418122_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=1o1wc6kkUQoAX9OvW9N&_nc_ht=scontent.famd4-1.fna&tp=14&oh=1a1faba7dafbdbec4ad3de9a8b1cc6f5&oe=60E4CF78'],"[""18 લોકો, લોકો ઉભા છે, સ્ટેજ પર રહેલા લોકો, બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'MISSING MAPS'નો ફોટો હોઈ શકે છે""]",,,,,,,,,,1,0,0,https://facebook.com/FloodDroughtMgt/posts/3674469329295827,https://bit.ly/3nZ6IoP,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,3827465023940314,"['3827465023940314', '3827465023940314', '3827465023940314', '3827465023940314']",,
3674381602637933,"There is an upcoming opportunity to join a free MOOC on Nature-based Solutions for Disaster and Climate Resilience. For more information and registration, see the link: https://pedrr.org/MOOC
#climateresilience #naturebasedsolutions

PEDRR.ORG
Massive Open Online Course on Nature-based Solutions for Disaster and Climate Resilience - PEDRR PEDRR","There is an upcoming opportunity to join a free MOOC on Nature-based Solutions for Disaster and Climate Resilience. For more information and registration, see the link: https://pedrr.org/MOOC
#climateresilience #naturebasedsolutions","PEDRR.ORG
Massive Open Online Course on Nature-based Solutions for Disaster and Climate Resilience - PEDRR PEDRR",2021-01-22 20:31:11,https://pedrr.org/wp-content/uploads/2020/10/landing_banner.jpg,https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQHKMygRdmzpDBM-&w=796&h=416&url=https%3A%2F%2Fpedrr.org%2Fwp-content%2Fuploads%2F2020%2F10%2Flanding_banner.jpg&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQFrco2kSPeC6UK7,['https://pedrr.org/wp-content/uploads/2020/10/landing_banner.jpg'],[],['https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQHKMygRdmzpDBM-&w=796&h=416&url=https%3A%2F%2Fpedrr.org%2Fwp-content%2Fuploads%2F2020%2F10%2Flanding_banner.jpg&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQFrco2kSPeC6UK7'],[None],,,,,,,,,,1,0,0,https://facebook.com/FloodDroughtMgt/posts/3674381602637933,https://pedrr.org/MOOC,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,,[],,
3491591894250239,"We are changing but for better! The APFM new website layout (https://www.floodmanagement.info/) is harmonized with its sister programme 'Integrated Drought Management Programme' (વધુhttps://www.droughtmanagement.info/).
This will allow users to have a similar experience while using the two websites.
The harmonization of the two websites was requested by the APFM Support Base Partners during its Annual Support Base Partners forum. Use the following link to see the previous Annual report: https://www.floodmanagement.info/find-2/document-archives/","We are changing but for better! The APFM new website layout (https://www.floodmanagement.info/) is harmonized with its sister programme 'Integrated Drought Management Programme' (વધુhttps://www.droughtmanagement.info/).
This will allow users to have a similar experience while using the two websites.
The harmonization of the two websites was requested by the APFM Support Base Partners during its Annual Support Base Partners forum. Use the following link to see the previous Annual report: https://www.floodmanagement.info/find-2/document-archives/",,2020-11-13 13:07:51,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125298577_3491591430916952_4228869895476485139_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wgzwcCDelYkAX9YGdH3&_nc_ht=scontent.famd4-1.fna&tp=14&oh=62e316b25627daf3cfd9a7f0516da71f&oe=60E6DF58,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125298577_3491591430916952_4228869895476485139_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wgzwcCDelYkAX9YGdH3&_nc_ht=scontent.famd4-1.fna&tp=14&oh=62e316b25627daf3cfd9a7f0516da71f&oe=60E6DF58,"['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125298577_3491591430916952_4228869895476485139_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wgzwcCDelYkAX9YGdH3&_nc_ht=scontent.famd4-1.fna&tp=14&oh=62e316b25627daf3cfd9a7f0516da71f&oe=60E6DF58', 'https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125238150_3491591560916939_133475429470522978_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=t-F3UIvn7YsAX9Ek5Fa&_nc_ht=scontent.famd4-1.fna&tp=14&oh=0ada91bcf9f0eb707fcf696f242f4cd7&oe=60E4B1BF']","['નકશોનો ફોટો હોઈ શકે છે', ""બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'IDMP Integrated Drought Management Programme HOME ABOUT FIND CONNECT-ACIVITIES PILLARS WMO Global Water Partnership odPractce Integrated Drought Management in Central and Eastern Europe -Compendium of Good Practices Now available online Ask Integrated Drought Management HelpDesk ? Find Connect'નો ફોટો હોઈ શકે છે""]","['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125298577_3491591430916952_4228869895476485139_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wgzwcCDelYkAX9YGdH3&_nc_ht=scontent.famd4-1.fna&tp=14&oh=62e316b25627daf3cfd9a7f0516da71f&oe=60E6DF58', 'https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/125238150_3491591560916939_133475429470522978_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=t-F3UIvn7YsAX9Ek5Fa&_nc_ht=scontent.famd4-1.fna&tp=14&oh=0ada91bcf9f0eb707fcf696f242f4cd7&oe=60E4B1BF']","['નકશોનો ફોટો હોઈ શકે છે', ""બાહ્ય વસ્ત્રો અને , ટેક્સ્ટ કે જે કહે છે 'IDMP Integrated Drought Management Programme HOME ABOUT FIND CONNECT-ACIVITIES PILLARS WMO Global Water Partnership odPractce Integrated Drought Management in Central and Eastern Europe -Compendium of Good Practices Now available online Ask Integrated Drought Management HelpDesk ? Find Connect'નો ફોટો હોઈ શકે છે""]",,,,,,,,,,2,0,1,https://facebook.com/FloodDroughtMgt/posts/3491591894250239,https://www.floodmanagement.info/,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,3491591427583619,"['3491591427583619', '3491591554250273']",,
3471320042944091,"World Wildlife Fund is offering a virtual training opportunity to learn about natural and nature-based #floodmanagement and #riskreduction and how to use the Flood Green Guide.
The WWF Flood Green Guide virtualવધુ training information can be found here: http://envirodm.org/post/fggvirtualtraining

Earlier this year a successful training was developed in Central American! details of it can be found here: http://envirodm.org/post/wwf-guatemala-training

ENVIRODM.ORG
Environmental & Disaster Management","World Wildlife Fund is offering a virtual training opportunity to learn about natural and nature-based #floodmanagement and #riskreduction and how to use the Flood Green Guide.
The WWF Flood Green Guide virtualવધુ training information can be found here: http://envirodm.org/post/fggvirtualtraining

Earlier this year a successful training was developed in Central American! details of it can be found here: http://envirodm.org/post/wwf-guatemala-training","ENVIRODM.ORG
Environmental & Disaster Management",2020-11-06 02:41:40,http://envirodm.org/images/leaf.png,https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQGjVldUgugyciEp&w=43&h=43&url=http%3A%2F%2Fenvirodm.org%2Fimages%2Fleaf.png&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQFUIA9NS8OkpwH5,['http://envirodm.org/images/leaf.png'],[],['https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQGjVldUgugyciEp&w=43&h=43&url=http%3A%2F%2Fenvirodm.org%2Fimages%2Fleaf.png&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQFUIA9NS8OkpwH5'],[None],,,,,,,,,,1,0,0,https://facebook.com/FloodDroughtMgt/posts/3471320042944091,http://envirodm.org/post/fggvirtualtraining,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,,[],,
3462952260447536,"WEBINAR on nature-based solutions co-hosted by IUCN, Mercy Corps and UNEP-WCMC cross-network: Beyond ‘do no harm’: Nexus approaches for doing better with nature. The event will be held on Thursday, 12 Novemberવધુ 2020, from 08:30-9:30 (EST US) / 12:30 - 1:30 (UTC) / 19:30 - 20:30 (Bangkok/Hanoi/Jakarta) (60 mins).

For more info and registering make click here! https://us02web.zoom.us/webinar/register/WN_ptALrWcTS-WlPnuz5Rxn3g","WEBINAR on nature-based solutions co-hosted by IUCN, Mercy Corps and UNEP-WCMC cross-network: Beyond ‘do no harm’: Nexus approaches for doing better with nature. The event will be held on Thursday, 12 Novemberવધુ 2020, from 08:30-9:30 (EST US) / 12:30 - 1:30 (UTC) / 19:30 - 20:30 (Bangkok/Hanoi/Jakarta) (60 mins).

For more info and registering make click here! https://us02web.zoom.us/webinar/register/WN_ptALrWcTS-WlPnuz5Rxn3g",,2020-11-03 00:40:30,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123593012_3464225590320203_8788919357522160548_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=7CgqygnKMbwAX_4I8AT&_nc_ht=scontent.famd4-1.fna&tp=14&oh=6c0190f28b90a63e7b5b35ba37927cb5&oe=60E4836A,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123593012_3464225590320203_8788919357522160548_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=7CgqygnKMbwAX_4I8AT&_nc_ht=scontent.famd4-1.fna&tp=14&oh=6c0190f28b90a63e7b5b35ba37927cb5&oe=60E4836A,['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123593012_3464225590320203_8788919357522160548_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=7CgqygnKMbwAX_4I8AT&_nc_ht=scontent.famd4-1.fna&tp=14&oh=6c0190f28b90a63e7b5b35ba37927cb5&oe=60E4836A'],"["", ટેક્સ્ટ કે જે કહે છે 'Environment and Humanitarian Network (EHAN) FEBA Friends of EbA PEDRR Econystans Reductio andAdiptation EHAN, PEDRR and FEBA s-network webinar BEYOND 'DO NO HARM': NEXUS APPROACHES FOR DOING BETTER WITH NATURE Hosted by IUCN, Mercy Corps and UNEP-WCMC 12 November 2020 08:30-9:30 (EST US) 12:30- 1:30 (UTC) 19:30 20:30 (UTC+7) Registration is now open, click: https://bit.ly/3mfT.Vo /bit.ly /3mfTaVO'નો ફોટો હોઈ શકે છે""]",['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123593012_3464225590320203_8788919357522160548_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=7CgqygnKMbwAX_4I8AT&_nc_ht=scontent.famd4-1.fna&tp=14&oh=6c0190f28b90a63e7b5b35ba37927cb5&oe=60E4836A'],"["", ટેક્સ્ટ કે જે કહે છે 'Environment and Humanitarian Network (EHAN) FEBA Friends of EbA PEDRR Econystans Reductio andAdiptation EHAN, PEDRR and FEBA s-network webinar BEYOND 'DO NO HARM': NEXUS APPROACHES FOR DOING BETTER WITH NATURE Hosted by IUCN, Mercy Corps and UNEP-WCMC 12 November 2020 08:30-9:30 (EST US) 12:30- 1:30 (UTC) 19:30 20:30 (UTC+7) Registration is now open, click: https://bit.ly/3mfT.Vo /bit.ly /3mfTaVO'નો ફોટો હોઈ શકે છે""]",,,,,,,,,,0,0,0,https://facebook.com/FloodDroughtMgt/posts/3462952260447536,https://us02web.zoom.us/webinar/register/WN_ptALrWcTS-WlPnuz5Rxn3g,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,3464225583653537,['3464225583653537'],,
3434062956669800,"WEBINAR! DHI is running a series of webinars called ""BLUE cafes"", where their latest work in research and innovation is being shared.

The next upcoming ""BLUE cafe"" will take place on 28th October where DHIવધુ will be talking about their global hydrological model. You will learn about the advances in their applied research work in making a global model capable of producing hind- and forecast data fast enough for real time applications.

For more information and registration for the webinar for free make click here! https://zoom.us/webinar/register/1816019745056/WN_qp6nAA0vSBOL1mGSmh3Z_g?timezone_id=UTC

ZOOM.US
Welcome! You are invited to join a webinar: Webinar: BLUE Café: Global Hydrological Model. After registering, you will receive a confirmation email about joining the webinar.","WEBINAR! DHI is running a series of webinars called ""BLUE cafes"", where their latest work in research and innovation is being shared.

The next upcoming ""BLUE cafe"" will take place on 28th October where DHIવધુ will be talking about their global hydrological model. You will learn about the advances in their applied research work in making a global model capable of producing hind- and forecast data fast enough for real time applications.

For more information and registration for the webinar for free make click here! https://zoom.us/webinar/register/1816019745056/WN_qp6nAA0vSBOL1mGSmh3Z_g?timezone_id=UTC","ZOOM.US
Welcome! You are invited to join a webinar: Webinar: BLUE Café: Global Hydrological Model. After registering, you will receive a confirmation email about joining the webinar.",2020-10-23 13:11:30,https://zoom.us/w_p/96852175124/a9d932e7-0777-44fb-b9c0-95297c540be6.jpg,https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQHoHb8LVss3lDoP&w=382&h=200&url=https%3A%2F%2Fzoom.us%2Fw_p%2F96852175124%2Fa9d932e7-0777-44fb-b9c0-95297c540be6.jpg&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQGeBcYhliR95H4m,['https://zoom.us/w_p/96852175124/a9d932e7-0777-44fb-b9c0-95297c540be6.jpg'],[],['https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQHoHb8LVss3lDoP&w=382&h=200&url=https%3A%2F%2Fzoom.us%2Fw_p%2F96852175124%2Fa9d932e7-0777-44fb-b9c0-95297c540be6.jpg&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQGeBcYhliR95H4m'],[None],,,,,,,,,,1,0,0,https://facebook.com/FloodDroughtMgt/posts/3434062956669800,https://zoom.us/webinar/register/1816019745056/WN_qp6nAA0vSBOL1mGSmh3Z_g?timezone_id=UTC,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,,[],,
3405407586202004,"WEBINAR! Tomorrow Tuesday 13/Oct (3.00-4.30 pm CEST) , on the Disaster Risk Reduction Day, it will take place the Launch of the 2020 State of Climate Services Report

""The 2020 State of Climate Services Report,વધુ prepared by World Meteorological Organization and 17 partners organizations and initiatives, highlights progress made in Early Warning Systems (EWS) implementation globally and identifies where and how governments can invest in effective EWS to strengthen countries' resilience to multiple weather, water, and climate-related hazards.""

Join here!: https://public.wmo.int/en/events/meetings/2020-state-of-climate-services-report-launch-online-300-430-pm-cest

PUBLIC.WMO.INT
2020 State of Climate Services report launch (online 3.00-4.30 pm CEST)","WEBINAR! Tomorrow Tuesday 13/Oct (3.00-4.30 pm CEST) , on the Disaster Risk Reduction Day, it will take place the Launch of the 2020 State of Climate Services Report

""The 2020 State of Climate Services Report,વધુ prepared by World Meteorological Organization and 17 partners organizations and initiatives, highlights progress made in Early Warning Systems (EWS) implementation globally and identifies where and how governments can invest in effective EWS to strengthen countries' resilience to multiple weather, water, and climate-related hazards.""

Join here!: https://public.wmo.int/en/events/meetings/2020-state-of-climate-services-report-launch-online-300-430-pm-cest","PUBLIC.WMO.INT
2020 State of Climate Services report launch (online 3.00-4.30 pm CEST)",2020-10-12 20:30:51,https://public.wmo.int/sites/all/themes/wmo/logo.png,https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQFl3_TVES4uab-z&w=68&h=68&url=https%3A%2F%2Fpublic.wmo.int%2Fsites%2Fall%2Fthemes%2Fwmo%2Flogo.png&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQGhZXxPx2L-DlsE,['https://public.wmo.int/sites/all/themes/wmo/logo.png'],[],['https://external.famd4-1.fna.fbcdn.net/safe_image.php?d=AQFl3_TVES4uab-z&w=68&h=68&url=https%3A%2F%2Fpublic.wmo.int%2Fsites%2Fall%2Fthemes%2Fwmo%2Flogo.png&cfs=1&jq=75&ext=jpg&ccb=3-5&_nc_hash=AQGhZXxPx2L-DlsE'],[None],,,,,,,,,,2,0,0,https://facebook.com/FloodDroughtMgt/posts/3405407586202004,https://public.wmo.int/en/events/meetings/2020-state-of-climate-services-report-launch-online-300-430-pm-cest,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,,[],,
3172386209504144,"Register and save the date! #realtime #hydrometeorological #forecasting #monitoring

Water Youth Network
24 જુલાઈ, 2020ના રોજ 10:12 PM વાગ્યે ·

ONE WEEK LEFT to register for our #webinar on using #opensource #hydrometeorological tools for forecasting and #realtime monitoring.

Register: https://lnkd.in/gqPG9qW

Hurry up and register soon!

Worldવધુ Meteorological Organization CIMA Research Foundation IHE Delft Institute for Water Education Young Water Solutions World Youth Parliament for Water Global Water Partnership",Register and save the date! #realtime #hydrometeorological #forecasting #monitoring,"Water Youth Network
24 જુલાઈ, 2020ના રોજ 10:12 PM વાગ્યે ·

ONE WEEK LEFT to register for our #webinar on using #opensource #hydrometeorological tools for forecasting and #realtime monitoring.

Register: https://lnkd.in/gqPG9qW

Hurry up and register soon!

Worldવધુ Meteorological Organization CIMA Research Foundation IHE Delft Institute for Water Education Young Water Solutions World Youth Parliament for Water Global Water Partnership",2020-07-27 20:28:18,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/115739149_2974902362635364_4109020413881472254_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CTVd0gdlYYkAX-CzvQ1&_nc_ht=scontent.famd4-1.fna&tp=14&oh=d33bf754fcf58a9d797417ac0c3dd20f&oe=60E786D5,https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s1080x2048/115739149_2974902362635364_4109020413881472254_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CTVd0gdlYYkAX-CzvQ1&_nc_ht=scontent.famd4-1.fna&tp=9&oh=5d3c4a159f6196ea0877b568eb8dda13&oe=60E45537,['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/115739149_2974902362635364_4109020413881472254_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CTVd0gdlYYkAX-CzvQ1&_nc_ht=scontent.famd4-1.fna&tp=14&oh=d33bf754fcf58a9d797417ac0c3dd20f&oe=60E786D5'],"[""2 લોકો અને , ટેક્સ્ટ કે જે કહે છે 'WATER YNETWORK ฟก ន Early Warning Systems Young Professionals Network WYN Disaster Risk Reduction Group partnership APFM WORLD METEOROLOGICAL ORGANIZATION PROTEZIONECIVILE cima RUNDATICH presents A CAPACITY BUILDING WEBINAR MYDEWETRA PLATFORM real-time system hydro-meteorological forecasting and monitoring Marco Massabò Presenter (CIMA Research oundation) Lydia Cumiskey Moderato (EWS Professionals Network) JULY 31st 2020 14:00 15:15 CEST Register hps://rom.gle/tipxZzmGuvfg8KnF6 Before: JULY 30th 2020'નો ફોટો હોઈ શકે છે""]",['https://scontent.famd4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s1080x2048/115739149_2974902362635364_4109020413881472254_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CTVd0gdlYYkAX-CzvQ1&_nc_ht=scontent.famd4-1.fna&tp=9&oh=5d3c4a159f6196ea0877b568eb8dda13&oe=60E45537'],"[""2 લોકો અને , ટેક્સ્ટ કે જે કહે છે 'WATER YNETWORK ฟก ន Early Warning Systems Young Professionals Network WYN Disaster Risk Reduction Group partnership APFM WORLD METEOROLOGICAL ORGANIZATION PROTEZIONECIVILE cima RUNDATICH presents A CAPACITY BUILDING WEBINAR MYDEWETRA PLATFORM real-time system hydro-meteorological forecasting and monitoring Marco Massabò Presenter (CIMA Research oundation) Lydia Cumiskey Moderato (EWS Professionals Network) JULY 31st 2020 14:00 15:15 CEST Register hps://rom.gle/tipxZzmGuvfg8KnF6 Before: JULY 30th 2020'નો ફોટો હોઈ શકે છે""]",,,,,,,,,,4,0,0,https://facebook.com/FloodDroughtMgt/posts/3172386209504144,https://lnkd.in/gqPG9qW,108348765907919,APFM IDMP Flood & Drought Management,https://facebook.com/FloodDroughtMgt/?__tn__=C-R,False,,,,,,,True,,,,,,2974902359302031,['2974902359302031'],,
