id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,keyword
17910525004800446,"Piazza dei Ciompi sommersa,4/5novembre 1966.
.
.
.
Autore/propietario dello scatto a noi sconosciuto,se avete info a riguardo non esitate a contattarci che le aggiungiamo ai credits!
.
.
.
#alluvionefirenze #firenzeieri #anni60 #centrostoricofirenze #comunedifirenze #loggiadelpesce #piazzadeciompi  #alluvione #storiedifirenze #fotografie #storiche #ierioggi #santacroce #ricordi",4,77,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202997754_302617131542825_2539571521179370569_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=nPHXA7N8KA4AX_6xRD6&_nc_oc=AQnr3VGiUqUGAhva5nQuAq5RNUXqs3yoxm4C3nffiK_0vC67Bu0vOi2yfxDBClx5ahs&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a004e8505344d8fc49551b94b31adb5b&oe=60D39DCB,https://www.instagram.com/p/CQWACRxFbuA/,2021-06-20T13:31:23+0000,,none
17898551258092933,"Il Monte Forato, per i 25 anni dall’alluvione di Cardoso e Fornovolasco, è stato illuminato grazie agli Uomini Della Neve, da 15 fiaccole e altrettanti fuochi d’artificio, in ricordo delle vittime.

Foto di:
-Angelo Lunardi
-Gabriele Pardini
-Paola Fazzi",4,75,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQVoVeco_o0/,2021-06-20T10:04:17+0000,"{'data': [{'id': '17896128083035189'}, {'id': '17878982876383863'}, {'id': '18129809275201334'}, {'id': '17897310275106305'}, {'id': '17894304338074636'}, {'id': '17922288235715150'}]}",none
17916128296772108,"Illuminare il ricordo
25 anni dall'alluvione di Cardoso
Fiaccolata degli Uomini della Neve: ogni anno il monte Forato si illumina di lucine per ricordare quel giorno del 1996

#apuane #alpiapuane #commemorazione #alluvione #cardoso #stazzema #altaversilia #garfagnana #mountainlife #memories #ricordo #fiaccolata #nightlights #nightphotography #mountainlovers #parcoapuane #monteforato #firstposts #visittuscany #lanostratoscana #lucca #uominidellaneve #illuminareilricordo",1,38,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQVTdcZAXfX/,2021-06-20T07:01:52+0000,"{'data': [{'id': '17872734761414595'}, {'id': '17910306514810704'}, {'id': '17961234778439202'}]}",none
17879227043323560,"Illuminare il ricordo
25 anni dall'alluvione di Cardoso
Fiaccolata degli Uomini della Neve: ogni anno il monte Forato si illumina di lucine per ricordare quel giorno del 1996

#apuane #alpiapuane #commemorazione #alluvione #cardoso #stazzema #altaversilia #garfagnana #mountainlife #memories #ricordo #fiaccolata #nightlights #nightphotography #mountainlovers #parcoapuane #monteforato #firstposts #visittuscany #lanostratoscana #lucca #uominidellaneve #illuminareilricordo",1,29,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203159127_204126704910568_2042866841774070621_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=5h3lFJF15x0AX9r15h6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=56a69cd5eea15e6a12d1114f95651d70&oe=60D3B200,https://www.instagram.com/p/CQVS0HNA5qL/,2021-06-20T06:56:14+0000,,none
18082410034276704,"19.06.1996

Verso le 13:00 in alta valle, il torrente Vezza (tratto alto del fiume Versilia) dava inizio alla sua corsa devastante verso valle presso il centro di Cardoso: qui infatti, a detta di testimoni oculari, vennero dapprima uditi numerosi boati provenienti dalle montagne dopodiché giunsero ripetute ondate di acqua, fango e detriti alte fino a 4-5 metri provenienti dai valloni dei torrenti confluenti presso il paese, che venne dunque investito e distrutto quasi completamente

#alluvione #fornovolasco #versilia",2,3,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQUVWLSgfCl/,2021-06-19T21:59:07+0000,"{'data': [{'id': '17941744573514579'}, {'id': '18068858596303926'}]}",none
17864013920529980,"#Apuane #Alta Versilia 
Il Monte Forato illuminato dalle fiaccole per ricordare le vittime dell'alluvione di 25 anni fa.

#alluvione #Versilia #anniversario #25anni 
#monteforato 
#fiaccole 
#inricordodellevittime",0,24,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203441870_1211246299340691_1995702021973894271_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=AdYJ2Z40cPsAX-9ZYeC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=978a13f1640eaa3d82353760ba768877&oe=60D4F24D,https://www.instagram.com/p/CQUFfWTht0C/,2021-06-19T19:40:33+0000,,none
