id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,skipped
17953431133454120,"#Repost fottocosmos with make_repost
・・・
A ponte do rio Waiho foi arrastada por fortes chuvas, fazendo com que as autoridades declarassem estado de emergência e bloqueassem 300 km (186 milhas) de estradas na costa oeste da ilha sul da Nova Zelândia.
.
.
Repost @ the.geological.life ⚒️

Para requerer direitos do vídeo entre em contato via DM.
.
#photograph #amazing #astronomy  #constellation  #galaxy #hubble #nightpics #interstellar  #nasa #cosmos #space #universe #lightning  #science #astronomia #natureza  #timelapse #sky  #stars  #longexposure #skynight #foto  #wind  #clouds #flood #enchente #inundação #newzealand #novazelandia",0,1,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/199788765_182326510376438_6154148725656711070_n.mp4?_nc_cat=100&vs=17946181450483470_3202487134&_nc_vs=HBksFQAYJEdOMkk2QXYyVmVJeTA2VUFBSjd2c09fbzdXZFZia1lMQUFBRhUAAsgBABUAGCRHSVRkeVF1UVJ3d3NHWEVCQUZRX1dUa3RncGtEYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa6ndnw3ofTPxUCKAJDMywXQDJ3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=uavKCUFriLMAX9o2-DY&_nc_ht=video-sea1-1.cdninstagram.com&oh=bfcf7c751df5f7b172f33e9f5a77e50e&oe=60C660F6&_nc_rid=17ea686855,https://www.instagram.com/p/CP4c5SfJNJH/,2021-06-09T02:06:20+0000,False
