id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,skipped
17886443879162072,"Fluxo de detritos geram depósitos derivados de fluxos rápidos na borda de um talude, advindos da mistura de sedimento e água, que são transportados de forma violenta e compostos por diversos fragmentos de rochas suportados por uma matriz não estruturada numa sequência
sedimentar. Caracteristicamente, sedimento predomina sobre água, e o fluxo pode ser praticamente todo emerso. Geralmente associado com levantamentos tectônicos bruscos, é considerado um dos quatro tipos de fluxo gravitacional, sendo os outros: de turbidez, granular e fluidificado.

#geografiageral #geografia #geologia #meteorologia #rios #hidrologia #enchentes #inundação",0,13,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/193623988_474234730534345_2572835604051861452_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=SSjvbaEysjUAX_-vmcC&_nc_ht=video-sea1-1.cdninstagram.com&oh=57b01195077f8c9ae57408d2ef988cf0&oe=60B98424,https://www.instagram.com/p/CPgoUZNHQP-/,2021-05-30T20:04:38+0000,,False
