id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children
17900587648916040,"⛈ De fortes pluies orageuses touchent l'Aquitaine ce soir, causant quelques inondations localement.
🎥 vidéo : Deana Timmer
#météo #temps #orage #storm #inondation #inondations #route #road #pluie #rain #aquitaine #nouvelleaquitaine #dordogne #chateauleveque #juin #june #averse #weather #video #jeudi #weather",2,105,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/192613036_127762322756251_7928570386408172866_n.mp4?_nc_cat=105&vs=17959184653431403_2554448346&_nc_vs=HBksFQAYJEdLd0tld3ViRXQzN01uUUFBRUp0aWxMQzhBZHVia1lMQUFBRhUAAsgBABUAGCRHTDhIc3d2MFVjX1BjNndCQVBVeGs2NE5CYVVoYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa4gNau%2BKG3PxUCKAJDMywXQDOAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=5XUvJbLV18QAX9XGrui&_nc_ht=video.cdninstagram.com&oh=d46a71dfcd361ef000f0c42a008af090&oe=60BEA732&_nc_rid=cbec696ada,https://www.instagram.com/p/CPrBXSEoZc7/,2021-06-03T20:55:57+0000,
17874476252438516,"Cadavre exquis composé
Thème libre
Procédé de génération : 1-2-1-2-1- (mots successifs imaginés par deux personnes différentes)
.
.
.
#cadavreexquis #ecriture #citation #poesie #litterature #surrealisme #chat #elan #inondation #mime #eau #phrase #phrasedujour #absurde",0,7,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195764756_495609898342560_2480035818619529747_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=6CmNZ_X816sAX9M9yXf&_nc_ht=scontent.cdninstagram.com&oh=60852f000697b080086ceea055efa753&oe=60BE625D,https://www.instagram.com/p/CPq7mj4Bkm2/,2021-06-03T20:05:18+0000,
17912797237825410,#inondation,2,19,VIDEO,https://video.cdninstagram.com/v/t50.33184-16/10000000_1171859776619847_3921507307911750281_n.mp4?_nc_cat=103&vs=17958233566437049_3426144694&_nc_vs=HBksFQAYJEdJQ1dtQUJIUmJiZHpDa0VBSW1pTFpnZS1tczJicUNCQUFBRhUAAsgBABUAGCRHR2Zkb2d0cWQ5MkZnMEVEQUl3clpqSmF2ZHN6YnFDQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaw%2BeuJvKPMPxUCKAJDMywXQH0f1wo9cKQYEmRhc2hfYmFzZWxpbmVfM192MREAdewHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQzMi5pZ3R2In0%3D&_nc_ohc=3adol-0UAgQAX8digOI&_nc_ht=video.cdninstagram.com&oh=a5c0326b28e13c2b9aefbf20cee0eb02&oe=60BE5790&_nc_rid=dd7338ff3a,https://www.instagram.com/tv/CPq7jLSoZdH/,2021-06-03T20:05:06+0000,
17870151068424518,"⛈ Le sort s'acharne sur les habitants du nord de la Seine-et-Marne, de nouveau touchés par des orages diluviens et des coulées de boue ce soir.
📷 photo : Nationale 2 infos
#météo #temps #orage #storm #inondation #inondations #route #road #pluie #rain #boue #iledefrance #seineetmarne #thieux #juin #june #averse #weather #photo #photographie #photographer #jeudi #weather",6,154,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195332622_239939811265931_7766201928611245394_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=pibqoko-mikAX85cVep&_nc_ht=scontent.cdninstagram.com&oh=3db7d69db66024cda22c11cb28afeeeb&oe=60BE1E98,https://www.instagram.com/p/CPq3SjChUGS/,2021-06-03T19:27:37+0000,
17850009188573481,"Au bord du lac.
.
.
#paris #seine #inondation #streetphotography #sonyphotography #sonyalpha #bnw #blackandwhite #blackandwhitephotography #archillect #streetphotographer #sonya6000 #street #walking #magazine #water",0,11,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/196816322_303477038110285_1222855311996009855_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ijN-mZdtfqgAX8Qlf4i&_nc_ht=scontent.cdninstagram.com&oh=433a73dacd19169596a1cdb61f0923d8&oe=60BEAC34,https://www.instagram.com/p/CPqvHeLl3u3/,2021-06-03T18:16:12+0000,
17842450340612262,"Nous sommes à la recherche de points focaux dans le Sénégal et dans la Sous-Région pour le projet Inond'Actions 221.
Vous pouvez nous joindre pour plus d'informations.
NB: Les points focaux participeront à la réalisation des cartographies spatio-temporelles des zones inondées afin d'atténuer les problèmes liés aux inondations.
#inondation #cartographie #geomatics #senegal #kebetu",1,9,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195407275_481165609610046_2570611675822236716_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=j-KOALZDF6gAX_jc2sP&_nc_ht=scontent.cdninstagram.com&oh=8ff8d80aa04186b3bbee585bfb97ff20&oe=60BEBC1D,https://www.instagram.com/p/CPqUoJ5Hmao/,2021-06-03T14:24:44+0000,
18155557072091630,"Obligés de se faire un restau pour fêter nos 6 ans d’amour 🥰 
Et quand on voit ces assiettes, impossible de ne pas avoir envie de retourner à mammamiabg 

Les terrasses en Normandie c’est pas évident, après quelques jours de grand soleil il y a toujours de l’orage ⚡️ce qui explique ce retour plus compliqué avec les voies inondées 

#6ans #anniversaire #couple #restaurant #food #deconfinement #inondation #normandie",1,2,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPqT-iABnRQ/,2021-06-03T14:19:03+0000,"{'data': [{'id': '17914663732753882'}, {'id': '17876195996462163'}, {'id': '18173558881186682'}]}"
17916067609738469,"CONCOURS PHOTO

Participe à la 3ème édition du Concours photo « Inondation Arc Méditerranéen » 🌊📷💦 !

1°) Choisir l’un des 3 thèmes : 
• Thème 1 : Avant l’inondation.
• Thème 2 : Pendant l’inondation.
• Thème 3 : Après l’inondation.

2°) Sélectionner vos photos candidates : 
• Prise sur le territoire de l’arc méditerranéen 
• Dont vous êtes l’auteur 
• En couleur, noir et blanc ou Sépia
• Non retouchée 
• Avec une qualité minimum de 300 dpi

3°) Envoyez votre photo avant le 30 juin 2021 depuis https://mayane.eu/yapasphoteau/

🍀🍀Bonne chance à tous ! 🍀🍀

🏆 À gagner ! Une GO PRO 📹, une TABLETTE📱, un POLAROÏD 📸

👉 Plus d’informations sur : http://www.paca.developpement-durable.gouv.fr/participez-a-l-edition-2021-r2819.html 

Nouveauté cette année, un prix spécial sur Instagram grâce au #yapasphoteau2021.

#missionlocale #concours #photo #inondation #mediterranean",0,3,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/196824467_102064125396277_275392384985464640_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=M5CLG1_rLwcAX_qdPW0&_nc_ht=scontent.cdninstagram.com&oh=5a0dae211519e84d5b281fdde3c1bf5a&oe=60BE8417,https://www.instagram.com/p/CPp5xxqIB_l/,2021-06-03T10:30:07+0000,
17904034966874030,"👋👋 ℍ𝕖𝕝𝕝𝕠𝕠𝕠𝕠 👋👋

💦 𝑱’𝒆𝒔𝒑𝒆̀𝒓𝒆 𝒒𝒖𝒆 𝒗𝒐𝒖𝒔 𝒂𝒍𝒍𝒆𝒛 𝒃𝒊𝒆𝒏 𝒆𝒕 𝒒𝒖𝒆 𝒗𝒐𝒖𝒔 𝒏’𝒂𝒗𝒆𝒛 𝒑𝒂𝒔 𝒆́𝒕𝒆́ 𝒊𝒏𝒐𝒏𝒅𝒆́ 𝒉𝒊𝒆𝒓

💜 𝐉𝐞 𝐯𝐨𝐮𝐬 𝐬𝐨𝐮𝐡𝐚𝐢𝐭𝐞 𝐮𝐧𝐞 𝐛𝐨𝐧𝐧𝐞 𝐣𝐨𝐮𝐫𝐧𝐞́𝐞 💋

#bonjour #dicton #inondation #BonneJournée",0,5,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/196499014_486175979136874_4930000490065850527_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=lVbunAIhV6gAX9QZU10&_nc_ht=scontent.cdninstagram.com&oh=fbf1fbe90ce4524d9238dbcd5b014e75&oe=60BF5D7B,https://www.instagram.com/p/CPpf9VABKnA/,2021-06-03T06:44:30+0000,
17877011795386311,"En janvier 1910, lors des fameuses crues de la Seine, la rue Chanoinesse sur l'Île de la Cité fût rapidement submergée par les eaux montantes 💧 Bon, une p'tite barque et on pouvait circuler facilement ceci dit ! 

Mais cette rue, qui s'appelait au Moyen-Âge la rue des Marmozets, fut le théâtre d'un événement peu catholique sur fond de gastronomie et de crimes. Je vous raconte cette histoire en story, n'hésitez pas à y faire un tour 😅

Spoiler : vous ne verrez plus le pâté comme avant. Allez salut !",19,1481,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195780735_836356600591379_2600774709519539573_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0990r-_JTJoAX-IiaZ1&_nc_ht=scontent.cdninstagram.com&oh=58763838ed24dd3631060d3c9790f128&oe=60BEFA33,https://www.instagram.com/p/CPpeyW1H38Q/,2021-06-03T06:34:16+0000,
