id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,keyword
17860333898553215,"YUVA/ÇULLU YOLU (ÇOCUK ESİRGEME YURDU) OLDUĞU SOKAK📡 SEL GÖRÜNTÜLERİ YILLARDIR ÇÖZÜLEMEYEN SORUN📝
.
.
.
kirikkaale
.
.
.
#kırıkkale #kırıkkaleüniversitesi #türkiyem🇹🇷 #nurcamii #keskin #kesfetteyim #kesfet #memleketim #ilan #selsuyu #haber #beğeni #aktiftakipci #afet #afad",1,15,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201923284_974371143366153_284899059427469967_n.mp4?_nc_cat=103&vs=17937036268535382_3181929530&_nc_vs=HBksFQAYJEdOUWFDUXdKTnVGMUwzWURBSTlxQkdJdkt2UURia1lMQUFBRhUAAsgBABUAGCRHSDdWQXd6alpyQUxDOGNCQU4teFZoWWNVMjVYYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaKsIGQgazAPxUCKAJDMywXQC0AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU5MC5mZWVkIn0%3D&_nc_ohc=pd4p0S95OKMAX8QyipU&_nc_ht=video-sea1-1.cdninstagram.com&oh=5944ea73e5642104edb92acbff62566f&oe=60D05134&_nc_rid=995917dc4c,https://www.instagram.com/p/CQN10g8DvqF/,2021-06-17T09:28:25+0000,none
