id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,skipped
17887882538260345,"FLOOD SEASON PROVES DEADLY IN CHINA 🇨🇳 ‼️
.
.
#flooding #chinafloods #chinaflood #chinaflooding #floodseason #theweatherchannel #weatherchannel #china #china🇨🇳 #chinatown #weather #heavyrain #floodwaters #floodwater #flood #floods #newsflare #zhuji #puyangshi #puyangshichina #chinatourist #meiyu #meiyufront #southchinasea #bayofbengal #bayofbengal🌊 #bayofbengal😎 #bayofbengalsea #japan",0,11,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/202396940_334746938026315_6856837438369582510_n.mp4?_nc_cat=105&vs=17932422556570397_188248995&_nc_vs=HBksFQAYJEdBeFZFQXhMcVZSWWN6QUJBSzVObmpSU1lTaGZia1lMQUFBRhUAAsgBABUAGCRHR3A4OUFzYm54UDlHLWNEQUp3Y2xZSGFjTG81YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbq4MWo9KazPxUCKAJDMywXQEhzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=w2NDi0tr_2sAX8Bg5tN&_nc_ht=video-sea1-1.cdninstagram.com&oh=2d9512d9dfb87449fff3a8cbdbb6561a&oe=60CE5537&_nc_rid=22ec2faeca,https://www.instagram.com/p/CQJWt_lJ_OB/,2021-06-15T15:45:03+0000,False
