id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url
17906427580927340,"{'data': [{'id': '17911307146750518'}, {'id': '17992538548355359'}, {'id': '17925618259622082'}, {'id': '17913519370737735'}]}","Damn, but California is so photogenic. Driving around to check on some on-ranch experiments and got these as a bonus. #northerncalifornia #trees #cows #beef #calves #barbedwire #clouds #hills #house #sky #drought #blackandwhitephotography",0,1,CAROUSEL_ALBUM,https://www.instagram.com/p/CQAEuwrHJS4/,2021-06-12T01:09:07+0000,
18090252985264059,"{'data': [{'id': '17876679617409987'}, {'id': '18163817680147111'}, {'id': '17930106025586863'}, {'id': '17899523189038585'}, {'id': '18134959975174190'}, {'id': '17856846701564999'}, {'id': '18153369397195308'}, {'id': '18089032825270031'}, {'id': '17971645585399934'}, {'id': '17872373894397031'}]}","FIRE SEASON is upon us. The first two photo are from Helper, Utah where the Burgess family is watching the fire, uncomfortably close to their home. In the second photo you can see their BLAZE'N trailer, they told reporter 📷 Kelly Vaughen 📷 is loaded up in case they need to drive away.
.
TAP THE LINK in our bio for a look at all the fires currently burning in Utah and see more photo credits below.
.
📷 Our Ranky Likness took the next photo from the Bear Fire
📷 Tom Talbot of the Bennion Fire
📷 Allison Lanier, Morgan County Fire
📷 Bridget Dalpiaz
📷 Bridget Dalpiaz with orange skies in Helper 
📷 Dan  Applegate
📷 Price City Fire Department
📷 Price City Fire Department
.
#wildfire #utahfire #fire #firefighters #heat #drought #utah #utahphotographer #landscape #landscapephotography #news #newsphotography #southernutah #organe #smoke #moab #redrock #air #icantbreathe #health #becareful #caution #usafire #photooftheday",1,29,CAROUSEL_ALBUM,https://www.instagram.com/p/CQAEdmvraqD/,2021-06-12T01:06:46+0000,
17966323696414874,"{'data': [{'id': '17884107164218296'}, {'id': '17932515193568005'}]}",I want water 😢🐾 #shibainu #shibainupuppy #shibasofinstagram #water #thirstythursday #drought #wagyu #beefjerky,0,4,CAROUSEL_ALBUM,https://www.instagram.com/p/CQAD-HArKEE/,2021-06-12T01:02:28+0000,
17876947136409130,,"Almost Empty

#ohlonewilderness #welchcreekrd #california #pond #drought #hiking #ebparks",0,1,IMAGE,https://www.instagram.com/p/CQADtu6hIcv/,2021-06-12T01:00:14+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199732025_976066193149229_3058654794898632225_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Pqk8fb_-c3sAX8V17zh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1b7dc1f3999c8d533782af8cc4ccaa42&oe=60C90E50
18232292188016080,,OUT NOW ON ALL PLATFOMS!!!#SHAWTYDEE #GANG #STAY OUT THE WAY ##DROUGHT #EYES SHUT #BODY BUILDER #GOSSIP #STANKIN ASS KITCHEN #ANOTHER BITCH #WAIT IN LINE #IN MY BAG #BEFORE I STARVE #SAME NIGGA #BIG BOSS #STAND ALONE #followforfollowback,0,2,VIDEO,https://www.instagram.com/p/CQACu9wHTYk/,2021-06-12T00:52:31+0000,
17850508301598395,"{'data': [{'id': '17884544417200170'}, {'id': '17901896065994049'}, {'id': '17874458801366959'}, {'id': '17993579497352262'}]}","It’s been really dry and it’s getting hot out here. I got held up on Route 6 in Price, UT on my way back to Colorado today. #utah #wildfires #drought",0,2,CAROUSEL_ALBUM,https://www.instagram.com/p/CQACs3ClzNT/,2021-06-12T00:51:23+0000,
17893632455149215,,"#California has seen a 26% increase in #wildfire activity compared to the same time last year. The state is facing a critically dry year and, with summer approaching, that portends another devastating wildfire season. Read more via KTLA #CaliforniaNews #drought #weathernews #wildfirenews #CaliforniaLawyer",0,0,IMAGE,https://www.instagram.com/p/CQACUiQLM-O/,2021-06-12T00:48:03+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199252385_108705621344322_6325094224440182681_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=-p7ufXlqH68AX_v9GmW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a4b33b98b380b5877e054407b814909a&oe=60C81C44
17935995109537646,,"On tonight’s show, JoeDonlonTV looked at #wildfires and #drought around the US, the unprecedented use of the DOJ to investigate congressmen and the press, violent children, unemployment fraud, and what’s at stake with the upcoming meeting between POTUS and #Putin. Joe’s guests: Patti Aaron, Sheriff mikechitwood1, JoeKhalilTV, trschatz51, LelandVittert, reginaforrep, Kevin Dalton, martellesq. Watch the full episode on NewsNationNow: Link In Bio 
#SomethingToThinkAbout #NewsNation #InTheNews #TDR #TheDonlonReport",0,3,IMAGE,https://www.instagram.com/p/CQACSXshaga/,2021-06-12T00:47:46+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199697183_835098044073438_3338634705043918984_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=9MD0ncw5WJwAX_Z2GJB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5216ead591196d3fb18f02259cbc7f7a&oe=60C97CF7
17873020262383073,,"After lots of bone-dry scorching temperatures, we finally got a bit of rain, and a blush sky this evening. #rain #thunderstorm #summerstorm #heat #drought #sunset #dusk #blush #nature #beauty #landscapephotography #lake #lakekillarney #winterpark #orlando #florida",2,7,IMAGE,https://www.instagram.com/p/CQAB4N4hr4W/,2021-06-12T00:44:11+0000,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199334337_998142804256888_6402070443550824282_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=1X2txpPQd68AX-OQh1B&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=275c412a16da56b7556bf4d3f4d903dc&oe=60C87423
17895685925117814,"{'data': [{'id': '17909738767873929'}, {'id': '18048286192288471'}]}","There was a little patch of snow hanging on for dear life on the trail recently even as the rising temps obliterate the snowpack and, for now, have the streams and rivers flowing fast — tried to evoke that here but per usual my paintings are up for interpretation. ❄️❄️❄️❄️
#artistsoninstagram #abstractartist #acryliconcanvas #lovewinter #summerblues #toohot #snowplease #drought #artoftheday #letitsnow #winterlover #coloradolife #paintersofinstagram #whitegold #expressyourself #lovepainting",0,11,CAROUSEL_ALBUM,https://www.instagram.com/p/CQABXyenbXv/,2021-06-12T00:39:46+0000,
