id,children,caption,comments_count,like_count,media_type,permalink,timestamp,media_url,skipped
17873438432343512,"{'data': [{'id': '17911942294834747'}, {'id': '17898173105076967'}, {'id': '18227613781013037'}, {'id': '17869964192427631'}, {'id': '17844511757606556'}, {'id': '17885772344253937'}, {'id': '17931006841564912'}, {'id': '17880285164277562'}, {'id': '18169802815127528'}, {'id': '17896013429103993'}]}","Trouble on the morning commute
🌨💦☔️ 
.
.
.
#rainyseason #flooded #commuterboatneeded #dhaka #monsoondiaries #bangladesh 🇧🇩",11,55,CAROUSEL_ALBUM,https://www.instagram.com/p/CPkP214HENK/,2021-06-01T05:47:36+0000,,False
17905107172860329,"{'data': [{'id': '17945292136456825'}, {'id': '17957519719441754'}, {'id': '17876005019493534'}, {'id': '18150145768195518'}, {'id': '17915297761745868'}, {'id': '17896129316094207'}, {'id': '17916980299700605'}, {'id': '17982890911371203'}, {'id': '17937798802522022'}, {'id': '17917369891694383'}]}","Canterbury floods

© SankaVidanagamaPhotography

#flood #floodNZ #SankaVidanagama #SankaVidanagamaPhotography #flooding #Canterbury #CanterburyNZ  #Canterburyflood #water #outdoor #weather #badweather #floodweather #rain #rainy #downpour #rising #tragedy #climate #urban #flooded #NewZealand #NewZealandWeather #AccWeather

Web : www.sankavidanagama.wixsite.com/sankavidanagama

FB : www.facebook.com/sankavidanagamaphotography

Flicker : www.flickr.com/photos/sankav

Twitter : SouthernEagleye
Instagram : instagram.com/sankagvidanagama",1,26,CAROUSEL_ALBUM,https://www.instagram.com/p/CPkJ2cNjikp/,2021-06-01T04:55:07+0000,,False
17885946956249648,,"আমাদের ছোট নদী দেখি অফিসের সামনে চলে এসেছে! 😩
#flood #rain #rainyday #flooded",0,24,IMAGE,https://www.instagram.com/p/CPj97ntnE2s/,2021-06-01T03:10:58+0000,https://scontent.cdninstagram.com/v/t51.29350-15/194734649_2777266885936713_589316485726542926_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=p7MKkQQy-TUAX8QmVYb&_nc_ht=scontent.cdninstagram.com&oh=f5bbf94ac88fe1c56a6181671b2412ee&oe=60BB4E7A,False
