id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp
17927400226600614,"Mana asli mana bayangan
Apapun dan kapanpun bisa jadi obyek untuk latian motret, latian fokus dan komposisi.. Never stop learning

Lokasi : sawahku

#phonegraphyindonesia #phonephotography #xiaomi #mi10tpro #mirrorphotography #mirrorwater #inundation",4,43,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/192412449_287146973137390_5068593570450629746_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=9S-st1DRTd4AX_AZenG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=31e5416f9b8a645857580d70e0df52d7&oe=60B7E55B,https://www.instagram.com/p/CPdXxASH2ga/,2021-05-29T13:42:01+0000
