id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,skipped
17891599004159213,"#Repost Varias casas del sector Los Cocos, al sur de Maracay resultaron inundadas por las lluvias caídas durante la tarde de este viernes.

En pocos minutos, los habitantes de esta zona vieron como sus calles se convirtieron en verdaderos ríos, mientras que las aguas ingresaban a varias casas, generando perdidas de diversos enseres.

Los lugareños manifestaron que, concientes de que esto sucede en esa zona cada vez que llueva fuerte, les han estado solicitando a las autoridades la limpieza de los 8 tanques que hay allí y la reparación de las bombas que se encargan de drenar el agua, sin embargo hasta ahora sus pedidos no han sido escuchados.

Esperan que con esta muestra de lo que se puede presentar en Los Cocos con las venideras lluvias, los entes competentes tomen cartas en el asunto para evitar tragedias mayores.

Los vecinos indicaron que recientemente el Alcalde de Girardot estuvo en la zona Sur de la ciudad visitando sectores como La Esmeradita, San Rafael, San Luis, entre otros, pero no fue para Los Cocos, por lo que le pidieron que se acerque a esa comunidad para que atienda no solo este problema de inundación que padecen cada vez que llueve y que los mantiene en riesgo,  sino también la falta de gas domesticos, fallas en el servicio eléctricos, el retraso en la venta de productos Clap y otros tantos que los afectan terriblemente. Texto: Ana Ruth Rodríguez/ Fotos: Cortesía ➡️

#ElAragueno #Noticias #Region #Lluvias #LosCocos #Inundacion #Maraca",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdkXVWHvRk/,2021-05-29T15:32:07+0000,"{'data': [{'id': '17853048275543686'}, {'id': '17908032349796878'}, {'id': '18225222085012876'}, {'id': '17876237390489104'}, {'id': '17963252857422120'}, {'id': '17887194581204396'}]}",False
17920090882659126,"Insulae

#manacapuru #amazonas #amazonia #riosolimoes #brasil #brazil #regiaonorte #pandemia #pandemic #covid_19 #covid19  #cheia #enchente #inundacion #flood #baciaamazonica #amazonbasin #cuencadelamazonas #covidphotobrazil #myqbb #coronavirusbrazil #inaltoloco #pangeaphotoselection #retinalatinxs #everydayeverywhere #everydaylatinamerica  #everydaycovid19 #everydaybrasil #everydayamazon #photoraphaelalves",4,146,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdZ9Otjezy/,2021-05-29T14:01:10+0000,"{'data': [{'id': '18153413350195796'}, {'id': '17927161162605387'}, {'id': '18076784320275606'}, {'id': '17851223171557102'}, {'id': '18164361628181355'}]}",False
17873820737438813,"Valdeflores agencia de Zimatlán tuvieron una fuerte tormenta y en sólo
dos horas el tapón de un puente provocó que el agua buscara su cauce y
se dirigiera a las casa de la parte baja.
Doña Ermilia perdió 14 borregos que no pudo rescatar siendo su
patrimonio y compañeros en su hogar, así como ella muchos patios se
llenaron de lodo y agua mientras esperan que alguna autoridad las pueda ayudar. Doña Ermilia vive sola... 
#Oaxaca #daños #desastrenatural #zimatlan #pueblos #inundacion #rain #migrant #fotoperiodismo #photooftheday #photojournalism",2,54,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPdYivjLu7g/,2021-05-29T13:48:49+0000,"{'data': [{'id': '17917314916691179'}, {'id': '17892552854145214'}, {'id': '17965108531416601'}, {'id': '17925846580615276'}, {'id': '17889824381184216'}, {'id': '17921623213634267'}, {'id': '17913095527797692'}]}",False
